ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Configuration,Additional Handset Telephones Supported,Frequency,Standby Power (W),Off Mode Power (W),External Proxy Capability,Physical Data Ports,Low Power Wireless Technologies,Gigabit Ethernet Ports,Fast Ethernet Ports,Energy Efficient Ethernet - Gigabit,Energy Efficient Ethernet - Fast,Display Resolution (pixels),Power Over Ethernet Class,External Power Supply,Date Available On Market,Date Qualified,Markets,CB Model Identifier
2640432,"VTech Telecommunications, Ltd.",VTECH,DECT phone,SB67258,"SB67258,,",,Analog,Conference,,None,1.23,,N/A,Other,None,0,0,0,0,,N/A,Yes,04/20/2023,07/26/2023,"United States, Canada",ES_1067513_SB67258_08222023163822_1010101
2385146,"VTech Telecommunications, Ltd.",VTECH,SN1127,SN1127,",SN112#-*SN112#-#,; ,SN112*-#,1 base with corded handset; ,SN112*-*,1 base with corded handset; ,SN1127,1 base with corded handset",735078052674,Analog,Corded,1,None,0.5,0,N/A,Other,None,0,0,0,0,,N/A,Yes,04/10/2021,10/11/2021,"United States, Canada",ES_1067513_SN1127_10042021153622_7152215
2511644,"VTech Telecommunications, Ltd.",VTECH,CORDLESS TELEPHONE,"""SN5307,SN6307, SN6307-#*, SN6307-##, SN5307-#*, SN5307-##""",,,Analog,Additional Handset,,None,0.09,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/10/2023,06/14/2023,"United States, Canada","ES_""SN5307,SN6307, SN6307-#*, SN6307-##, SN5307-#*, SN5307-##""_06202023170245_1010101"
2511907,"VTech Telecommunications, Ltd.",VTECH,CORDLESS TELEPHONE,"""SN5307,SN6307, SN6307-#*, SN6307-##, SN5307-#*, SN5307-##""",,,Analog,Additional Handset,,None,0.09,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/10/2023,06/14/2023,"United States, Canada","ES_1067513_""SN5307,SN6307, SN6307-#*, SN6307-##, SN5307-#*, SN5307-##""_06202023170245_1010101"
2472671,"VTech Telecommunications, Ltd.",VTECH,Phonebox,SP800,"NBS12E050200UV,,",,Voice over Internet Protocol (VoIP),Cordless,,None,2.21,,N/A,Universal Serial Bus (USB),None,1,0,0,2,,N/A,Yes,04/10/2023,04/28/2023,United States,ES_SP800_05042023172343_1010101
2230714,"VTech Telecommunications, Ltd.",VTECH,VC7100,VC7100,",VC7100,1 Handset + 1 Charger; ,VC7100-XY,1 Handset + 1 Charger",,Analog,Cordless,0,None,0.28,0,N/A,Other,None,0,0,0,0,,N/A,Yes,09/25/2014,10/11/2014,"United States, Canada",ES_1067513_VC7100_12242014153642_7980157
2230713,"VTech Telecommunications, Ltd.",VTECH,VC7151,VC7151,",VC7151,1 HS + 1 BS (W/ ITAD); ,VC7151-101,1 HS + 1 BS (W/ ITAD); ,VC7151-102,1 HS + 1 BS (W/ ITAD); ,VC7151-109,1 HS + 1 BS (W/ ITAD); ,VC7152-201,2HS+1BS(W/ ITAD) + 1Charger + 1Garage sensor; ,VC7152-301,3HS+1BS(W/ ITAD) + 2Charger + 1Garage sensor; ,VC715x-abc,aHS + 1BS(W/ ITAD) + (a-1)Charger + sensor(if any)",,Analog,Cordless,0,None,0.89,0,N/A,Other,None,0,0,0,0,,N/A,Yes,09/25/2014,10/11/2014,"United States, Canada",ES_1067513_VC7151_12242014151903_909387
2508347,"VTech Telecommunications, Ltd.",VTECH,DECT6.0 Cordless Phone,"""VG101-2,VA17141BK, CS6114, CS6114-2, CS6114-21, CS611*-#*, CS611*-##, CS611#-#*, CS611#-##, CS6114 B, CS6114-11 B, CS6114-2 B, CS6114-21 B, CS611*-#* B, CS611*-## B, CS6114 C, CS6114-11 C, CS6114-2 C, CS6114-21 C""","M56,,",,Analog,Cordless,,None,0.52,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/10/2023,06/06/2023,"United States, Canada","ES_""VG101-2,VA17141BK, CS6114, CS6114-2, CS6114-21, CS611*-#*, CS611*-##, CS611#-#*, CS611#-##, CS6114 B, CS6114-11 B, CS6114-2 B, CS6114-21 B, CS611*-#* B, CS611*-## B, CS6114 C, CS6114-11 C, CS6114-2 C, CS6114-21 C, CS611*-#* C, CS611*-## C, CS611#-#* C"
3360690,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless telephone,"VG131-21 VG131, VG131-11, VG131-#*, VG131-##",",VG131, VG131-11, VG131-#*, VG131-##,",,Analog,Cordless,,None,0.74,,N/A,Other,None,0,0,0,0,,N/A,Yes,10/25/2023,11/30/2023,"United States, Canada","ES_1067513_VG134-2,VG134,VG134-11,VG134-#*,VG134-##_01102024104210_1010101"
3360691,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless telephone,"VG134-2, VG134, VG134-11, VG134-#*, VG134-##",",VG134, VG134-11, VG134-#*, VG134-##,",,Analog,Cordless,,None,0.74,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/14/2023,11/30/2023,"United States, Canada","ES_1067513_VG134-2,VG134,VG134-11,VG134-#*,VG134-##_01102024104910_1010101"
2389107,"VTech Telecommunications, Ltd.",VTECH,DECT6.0 Cordless Phone with Bluetooth,VG208-2,",VG208, VG208-**, VG208-*#, VG208-#*, VG208--##, VG208-0, VG208-0*, VG208-0#,",735078052759;735078052766;735078052773,Analog,Cordless,,Other,0.12,0,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,09/09/2021,11/09/2021,"United States, Canada",ES_1067513_VG208-2_12102021145619_1010101
3423392,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless telephone,"VG231-2,VG231, VG231-3, VG231-4,  VG231-5, VG231-#* VG231-##","DECT 6.0 cordless telephone,VG231, VG231-3, VG231-4, VG231-5, VG231-#* VG231-##,",,Analog,Cordless,,None,0.74,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/01/2024,03/26/2024,"United States, Canada","ES_1067513_VG231-2,VG231,VG231-3,VG231-4,VG231-5,VG231-#*VG231-##_03272024104410_1010101"
3423393,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless telephone,"VG232-2,VG232, VG232-3, VG232-4, VG232-5, VG232-#* VG232-##","DECT 6.0 cordless telephone,VG232, VG232-3, VG232-4, VG232-5, VG232-#* VG232-##,",,Analog,Cordless,,None,0.71,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/01/2024,03/26/2024,"United States, Canada","ES_1067513_VG232-2,VG232,VG232-3,VG232-4,VG232-5,VG232-#*VG232-##_03272024104810_1010101"
2389832,"VTech Telecommunications, Ltd.",VTECH,DECT6.0 Cordless Phone with Bluetooth,VS122-16,",VS12*, VS12#, VS12*-1*, VS12*-1#, VS12#-1*, VS12#-1#,",735078051622,Analog,Cordless,,Other,0.24,0,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,08/16/2021,12/14/2021,"United States, Canada",ES_1067513_VS122-16_12282021171819_1010101
2250209,"VTech Telecommunications, Ltd.",VTECH,VSP600,VSP600,",VSP600,1HS+1BS+1Charger",,Voice over Internet Protocol (VoIP),Cordless,1,None,1.01,0,N/A,Other,None,0,0,0,0,,Class 2,Optional,01/20/2014,10/15/2015,"United States, Canada",ES_1067513_VSP600_10132015124144_3220483
2218764,"VTech Telecommunications, Ltd.",VTECH,VSP601,VSP601,"VSP601,,1Handset+1charger; VSP740,,1Handset+1charger",,Voice over Internet Protocol (VoIP),Additional Handset,1,None,0.16,0,N/A,Other,None,0,0,0,0,,N/A,Yes,09/03/2014,09/05/2014,"United States, Canada",ES_1067513_VSP601_09042014152256_2557947
2257731,"VTech Telecommunications, Ltd.",VTECH,VSP726,VSP726,,,Voice over Internet Protocol (VoIP),Corded,0,None,2.5,0,N/A,Other,None,1,0,0,0,,Class 3,Yes,02/01/2016,02/03/2016,"United States, Canada",ES_1067513_VSP726_01272016093706_9385034
2257732,"VTech Telecommunications, Ltd.",VTECH,VSP736,VSP736,,,Voice over Internet Protocol (VoIP),Corded,0,None,2.6,0,N/A,Other,None,1,0,0,0,,Class 3,Yes,02/01/2016,01/27/2016,"United States, Canada",ES_1067513_VSP736_01272016094541_5805169
2304503,"VTech Telecommunications, Ltd.",VTECH,VSP805,VSP805,,,Voice over Internet Protocol (VoIP),Corded,0,None,1.2,0,Not Supported,Other,None,0,1,0,0,,Class 1,Optional,08/09/2017,10/04/2017,"United States, Canada",ES_1067513_VSP805_09142017201638_6478082
2260199,"VTech Telecommunications, Ltd.",VTECH,VVX D60,VVX D60,,,Analog,Additional Handset,0,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/15/2016,02/15/2016,"United States, Canada",ES_1067513_VVX D60_02162016150215_5399896
2354224,"VTech Telecommunications, Ltd.","vtech, AT&T",DLP73210,DLP73210,",BL103,1 base + 1 handset; ,BL103-##,1ST #HS+1BS+(1ST #-1)Charger; ,BL103-#*,1ST #HS+1BS+(1ST #-1)Charger; ,BL103-2,1 base + 2 handsets+1 charger; ,BL103-3,1 base + 3 handsets+2 charger; ,BL103-4,1 base + 4 handset s+ 3 chargers; ,BL103-5,1 base + 5 handset s+ 4 chargers; ,DLP73##0,#HS+1BS(W/ ITAD)+(#-1)chargers; ,DLP73#*0,#HS+1BS(W/ ITAD)+(#-1)chargers; ,DLP73210,1 base + 2 handsets+1 charger; ,DLP73410,1 base + 4 handset s+ 3 chargers; ,DLP73440,1 base + 4 handset s+ 3 chargers; ,DLP73540,1 base + 5 handset s+ 4 chargers; ,IS725#-##,#HS+1BS+(#-1)Charger; ,IS725#-#*,#HS+1BS+(#-1)Charger; ,IS725*-##,#HS+1BS+(#-1)Charger; ,IS725*-#*,#HS+1BS+(#-1)Charger; ,IS7256-3,1 base + 3 handset s+ 2 chargers; ,VS113,1 base + 1 handset; ,VS113-##,1ST #HS+1BS+(1ST #-1)Charger; ,VS113-#*,1ST #HS+1BS+(1ST #-1)Charger; ,VS113-2,1 base + 2 handsets+1 charger; ,VS113-3,1 base + 3 handsets+2 charger; ,VS113-4,1 base + 4 handsets+ 3 chargers; ,VS113-5,1 base + 5 handsets+ 4 chargers",,Analog,Cordless,1,None,0.6,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/21/2020,08/14/2020,"United States, Canada",ES_1067513_DLP73210_01232020141954_4939538
2230088,"VTech Telecommunications, Ltd.","vtech, Bell",8025248,8025248,",8025248,2 Handset + 1Base+1 charger; ,DS6421,1 base+1 handset; ,DS6421-2,1 base+1 handset; ,DS6421-3,3 Handsets + 1 Base + 2 chargers; ,DS6421-4,1 base+1 handset; ,DS642Z-XY,X Handset + 1Base+(X-1) charger(s); ,DS6472-6,6 Handsets + 1 Base + 5 chargers; ,DS647Z-XY,X Handsets + 1 Base + (X-1) chargers",,Analog,Cordless,2,None,1.11,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/12/2014,12/15/2014,"United States, Canada",ES_1067513_8025248_12122014165948_7861749
2345820,"VTech Telecommunications, Ltd.","vtech, Bell",LS6425,LS6425,",8025243,1 HS + 1BS(w/ ITAD); ,8025244,2 HS + 1BS(w/ ITAD)+ 1 Charger; ,8025245,3 HS + 1BS(w/ ITAD)+ 2 Charger; ,LS642#-##,#HS+1BS+(#-1)Charger; ,LS642#-#*,#HS+1BS+(#-1)Charger; ,LS642*-##,#HS+1BS+(#-1)Charger; ,LS642*-#*,#HS+1BS+(#-1)Charger; ,LS6425,1 HS + 1BS(w/ ITAD); ,LS6425-2,2 HS + 1BS(w/ ITAD)+ 1 Charger; ,LS6425-3,3 HS + 1BS(w/ ITAD)+ 2 Charger; ,LS6425-4,4 HS + 1BS(w/ ITAD)+ 2 Charger",,Analog,Cordless,1,None,0.88,0,N/A,Other,None,0,0,0,0,,N/A,Yes,08/22/2019,09/03/2019,"United States, Canada",ES_1067513_LS6425_08282019162428_8436395
2267738,"VTech Telecommunications, Ltd.",vtech;Bell,DS6771-3,DS6771-3,",8084150,1 BS + 2 handsets+ 1 handset charger + 1 headset; ,DS677#-##,1 BS + (1ST#-1) handsets+ (1ST#-2) handset charger + 1 headset; ,DS677#-#*,1 BS + (2nd #-1) handsets+ (2nd #-2) handset charger + 1 headset; ,DS677*-##,1 BS + (1ST#-1) handsets+ (1ST#-2) handset charger + 1 headset; ,DS677*-#*,; ,DS6771-3,1 Base + 2 Handsets+ 1 Handset Charger + 1 Headset; ,DS6772-4,1 Base + 3 Handsets+ 2 Handset Chargers + 1 Headset; ,DS677Z-XY,",,Analog,Cordless,2,None,0.8,0,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,05/06/2016,05/16/2016,"United States, Canada",ES_1067513_DS6771-3_05202016122117_2915765
